prov_name,year,dynasty_share,gov_is_dynasty,vice_gov_is_dynasty,ira_funding_million_php,time_idx,poverty_incidence
Zamboanga Del Norte,2001,20.44609642028809,0,0,406.0,1,61.56666666666667
Zamboanga Del Norte,2002,20.44609642028809,0,0,512.4,2,65.03333333333333
Zamboanga Del Norte,2003,20.44609642028809,0,0,535.8,3,68.5
Zamboanga Del Norte,2004,22.491350173950195,0,1,535.8,4,68.16666666666667
Zamboanga Del Norte,2005,22.491350173950195,0,1,575.4,5,67.83333333333333
Zamboanga Del Norte,2006,22.491350173950195,0,1,628.2,6,67.5
Zamboanga Del Norte,2007,18.146718978881836,0,1,687.4,7,67.83333333333333
Zamboanga Del Norte,2008,18.146718978881836,0,1,775.5,8,68.16666666666667
Zamboanga Del Norte,2009,18.146718978881836,0,1,913.37,9,68.5
Zamboanga Del Norte,2010,22.56944465637207,1,1,970.94,10,63.8
Zamboanga Del Norte,2011,22.56944465637207,1,1,1047.82,11,59.1
Zamboanga Del Norte,2012,22.56944465637207,1,1,999.72,12,54.4
Zamboanga Del Norte,2013,19.18819236755371,1,0,1104.45,13,53.46666666666667
Zamboanga Del Norte,2014,19.18819236755371,1,0,1243.21,14,52.53333333333333
Zamboanga Del Norte,2015,19.18819236755371,1,0,1414.1,15,51.6
Zamboanga Del Norte,2016,17.760618209838867,1,0,1549.3,16,49.53333333333333
Zamboanga Del Norte,2017,17.760618209838867,1,0,1727.4,17,47.46666666666667
Zamboanga Del Norte,2018,17.760618209838867,1,0,1852.0,18,45.4
Zamboanga Del Norte,2019,16.842105865478516,1,0,1999.4,19,47.199999999999996
Zamboanga Del Norte,2020,16.842105865478516,1,0,2254.4,20,49.0
Zamboanga Del Norte,2021,16.842105865478516,1,0,2416.2,21,50.8
Zamboanga Del Norte,2022,17.204301834106445,1,1,3331.9,22,49.2
Zamboanga Del Sur,2000,16.45021629333496,1,0,554.1,0,50.6
Zamboanga Del Sur,2001,17.607973098754883,0,0,121.3,1,46.666666666666664
Zamboanga Del Sur,2002,17.607973098754883,0,0,431.7,2,42.733333333333334
Zamboanga Del Sur,2003,17.607973098754883,0,0,451.9,3,38.8
Zamboanga Del Sur,2004,18.55670166015625,0,0,452.0,4,37.13333333333333
Zamboanga Del Sur,2005,18.55670166015625,0,0,486.6,5,35.46666666666666
Zamboanga Del Sur,2006,18.55670166015625,0,0,532.5,6,33.8
Zamboanga Del Sur,2007,19.932432174682617,0,0,583.5,7,33.06666666666666
Zamboanga Del Sur,2008,19.932432174682617,0,0,655.6,8,32.333333333333336
Zamboanga Del Sur,2009,19.932432174682617,0,0,774.51,9,31.6
Zamboanga Del Sur,2010,21.568628311157227,1,0,824.52,10,31.733333333333334
Zamboanga Del Sur,2011,21.568628311157227,1,0,908.75,11,31.866666666666667
Zamboanga Del Sur,2012,21.568628311157227,1,0,867.23,12,32.0
Zamboanga Del Sur,2013,20.608108520507812,1,0,955.27,13,29.6
Zamboanga Del Sur,2014,20.608108520507812,1,0,1063.97,14,27.2
Zamboanga Del Sur,2015,20.608108520507812,1,0,1211.1,15,24.8
Zamboanga Del Sur,2016,18.75,1,1,1320.4,16,24.433333333333334
Zamboanga Del Sur,2017,18.75,1,1,1320.4,17,24.433333333333334
Zamboanga Del Sur,2018,18.75,1,1,1320.4,18,24.433333333333334
Zamboanga Del Sur,2019,18.75,1,1,1320.4,19,24.433333333333334
Zamboanga Del Sur,2020,18.75,1,1,1320.4,20,24.433333333333334
Zamboanga Del Sur,2021,18.75,1,1,1320.4,21,24.433333333333334
Zamboanga Del Sur,2022,18.75,1,1,1320.4,22,24.433333333333334
Zamboanga Sibugay,2000,16.45021629333496,1,0,554.1,0,50.6
Zamboanga Sibugay,2001,15.60693645477295,0,1,102.0,1,50.3
Zamboanga Sibugay,2002,15.60693645477295,0,1,310.9,2,50.3
Zamboanga Sibugay,2003,15.60693645477295,0,1,325.9,3,50.3
Zamboanga Sibugay,2004,16.76300621032715,0,0,326.0,4,47.03333333333333
Zamboanga Sibugay,2005,16.76300621032715,0,0,351.4,5,43.766666666666666
Zamboanga Sibugay,2006,16.76300621032715,0,0,385.4,6,40.5
Zamboanga Sibugay,2007,18.604650497436523,1,1,422.4,7,44.56666666666667
Zamboanga Sibugay,2008,18.604650497436523,1,1,478.5,8,48.63333333333333
Zamboanga Sibugay,2009,18.604650497436523,1,1,566.94,9,52.7
Zamboanga Sibugay,2010,21.264368057250977,1,1,604.73,10,50.06666666666667
Zamboanga Sibugay,2011,21.264368057250977,1,1,657.47,11,47.43333333333333
Zamboanga Sibugay,2012,21.264368057250977,1,1,626.51,12,44.8
Zamboanga Sibugay,2013,20.68965530395508,1,1,696.54,13,40.43333333333333
Zamboanga Sibugay,2014,20.68965530395508,1,1,786.2,14,36.06666666666666
Zamboanga Sibugay,2015,20.68965530395508,1,1,896.6,15,31.7
Zamboanga Sibugay,2016,17.91907501220703,1,0,980.9,16,32.93333333333333
Zamboanga Sibugay,2017,17.91907501220703,1,0,1107.3,17,34.166666666666664
Zamboanga Sibugay,2018,17.91907501220703,1,0,1188.6,18,35.4
Zamboanga Sibugay,2019,24.712644577026367,1,1,1304.7,19,34.93333333333333
Zamboanga Sibugay,2020,24.712644577026367,1,1,1471.1,20,34.46666666666667
Zamboanga Sibugay,2021,24.712644577026367,1,1,1576.7,21,34.0
Zamboanga Sibugay,2022,24.712644577026367,0,1,2174.2,22,29.1
