prov_name,year,q10_dynasty_share,q50_dynasty_share,q90_dynasty_share,horizon
Aurora,2025,20.91538429260254,29.76343536376953,42.36888122558594,2028
Aurora,2026,23.75912857055664,33.03459930419922,46.13885498046875,2028
Aurora,2027,25.22667694091797,34.233726501464844,46.806270599365234,2028
Aurora,2028,25.893146514892578,34.61589431762695,46.624847412109375,2028
Basilan,2023,30.977325439453125,37.462806701660156,46.97998809814453,2028
Basilan,2024,28.783283233642578,35.33799743652344,45.15016174316406,2028
Basilan,2025,27.909278869628906,34.881736755371094,45.12736511230469,2028
Basilan,2026,27.64783477783203,34.920005798339844,45.448455810546875,2028
Basilan,2027,27.526809692382812,35.00575637817383,45.66893005371094,2028
Basilan,2028,27.432628631591797,35.07463836669922,45.793182373046875,2028
Bataan,2023,28.36049461364746,31.22162628173828,33.904563903808594,2028
Bataan,2024,28.35549545288086,31.82725715637207,35.060665130615234,2028
Bataan,2025,28.36652946472168,32.27296447753906,35.9573860168457,2028
Bataan,2026,28.378437042236328,32.534122467041016,36.44411849975586,2028
Bataan,2027,28.380218505859375,32.691341400146484,36.71234893798828,2028
Bataan,2028,28.375076293945312,32.801719665527344,36.881431579589844,2028
Batanes,2023,26.45885467529297,29.149372100830078,32.65570068359375,2028
Batanes,2024,26.95808219909668,30.416297912597656,34.359580993652344,2028
Batanes,2025,27.151464462280273,31.01007843017578,35.173709869384766,2028
Batanes,2026,27.223915100097656,31.285491943359375,35.5548095703125,2028
Batanes,2027,27.254228591918945,31.44437026977539,35.77552032470703,2028
Batanes,2028,27.266130447387695,31.557235717773438,35.92613220214844,2028
Batangas,2023,35.269874572753906,38.198421478271484,41.34122848510742,2028
Batangas,2024,35.437889099121094,39.184959411621094,43.07481384277344,2028
Batangas,2025,35.53034973144531,39.791465759277344,44.18049621582031,2028
Batangas,2026,35.66859436035156,40.24574661254883,44.887107849121094,2028
Batangas,2027,35.87138366699219,40.65071487426758,45.38434600830078,2028
Batangas,2028,36.11385726928711,41.024635314941406,45.7584114074707,2028
Benguet,2023,4.17372989654541,6.062063217163086,7.57246732711792,2028
Benguet,2024,4.127853870391846,6.525999546051025,8.500216484069824,2028
Benguet,2025,4.113248825073242,7.110231876373291,9.893527030944824,2028
Benguet,2026,4.123837947845459,7.58933687210083,11.054451942443848,2028
Benguet,2027,4.12131929397583,7.894376277923584,11.758955001831055,2028
Benguet,2028,4.130825042724609,8.130558013916016,12.223942756652832,2028
Biliran,2023,18.257875442504883,20.65605354309082,23.578548431396484,2028
