prov_name,year,q10_dynasty_share,q50_dynasty_share,q90_dynasty_share,horizon,risk_tier,pi_width,dynasty_share_2022,delta_from_2022,trajectory
Capiz,2026,21.339088439941406,23.080764770507812,25.55320930480957,2028,Low Risk,4.214120864868164,21.5053768157959,1.575387954711914,Stable
Capiz,2027,22.272287368774418,24.567472457885746,27.825199127197266,2028,Low Risk,5.552911758422848,21.5053768157959,3.0620956420898473,Increasing
Capiz,2028,23.602630615234375,26.479148864746097,30.38522720336914,2028,Low Risk,6.782596588134766,21.5053768157959,4.973772048950199,Increasing
Catanduanes,2023,35.42823791503906,36.97081756591797,39.72550964355469,2028,Moderate Risk,4.297271728515625,38.01652908325195,-1.0457115173339844,Stable
Catanduanes,2024,35.48020553588867,37.438697814941406,40.488067626953125,2028,Moderate Risk,5.007862091064453,38.01652908325195,-0.5778312683105469,Stable
Catanduanes,2025,35.36577606201172,37.748043060302734,41.160003662109375,2028,Moderate Risk,5.794227600097656,38.01652908325195,-0.26848602294921875,Stable
Catanduanes,2026,36.01057434082031,38.932716369628906,42.853271484375,2028,Moderate Risk,6.8426971435546875,38.01652908325195,0.9161872863769531,Stable
Catanduanes,2027,37.097923278808594,40.56183624267578,44.889041900634766,2028,Moderate Risk,7.791118621826172,38.01652908325195,2.545307159423828,Increasing
Catanduanes,2028,38.04491424560547,41.91150665283203,46.43916702270508,2028,Moderate Risk,8.39425277709961,38.01652908325195,3.894977569580078,Increasing
Cavite,2023,36.57469940185547,38.07818603515625,41.11190032958984,2028,Moderate Risk,4.537200927734368,41.00719451904297,-2.9290084838867188,Decreasing
Cavite,2024,36.67522811889648,38.61473846435547,42.077022552490234,2028,Moderate Risk,5.401794433593757,41.00719451904297,-2.3924560546875,Decreasing
Cavite,2025,37.055030822753906,39.459774017333984,43.340484619140625,2028,Moderate Risk,6.285453796386719,41.00719451904297,-1.5474205017089844,Stable
Cavite,2026,38.15658950805664,41.090423583984375,45.38315200805664,2028,Moderate Risk,7.2265625,41.00719451904297,0.08322906494140625,Stable
Cavite,2027,37.74381256103515,42.15056610107422,49.876129150390625,2028,Moderate Risk,12.132316589355476,41.00719451904297,1.14337158203125,Stable
Cavite,2028,38.592559814453125,43.11692810058594,50.68663024902344,2028,Moderate Risk,12.094070434570312,41.00719451904297,2.1097335815429688,Increasing
Cebu,2023,31.991979598999023,33.55284881591797,36.84922409057617,2028,Moderate Risk,4.857244491577148,33.099822998046875,0.45302581787109375,Stable
Cebu,2024,32.5415153503418,34.37940216064453,37.61214447021485,2028,Moderate Risk,5.070629119873054,33.099822998046875,1.2795791625976562,Stable
